,0.5,1,5,10,25,100
0,95.69999694824219,95.8499984741211,96.62999725341797,96.73999786376953,96.8499984741211,96.58999633789062
1,95.95999908447266,96.0999984741211,96.62000274658203,96.66999816894531,96.80999755859375,96.66999816894531
